%,GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2194,151171.4,45.83487458,-110.9343386,2316.464,1,5,0.0295,0.0316,0.0643,-0.0179,0.0201,-0.024,-28.6,999.9
2194,151171.6,45.83487492,-110.9343386,2316.4795,1,5,0.0293,0.0314,0.0639,-0.0178,0.0199,-0.0238,-28.4,999.9
2194,151171.8,45.83487523,-110.9343385,2316.4897,1,5,0.0291,0.0312,0.0635,-0.0177,0.0198,-0.0237,-28.2,999.9
2194,151172,45.83487546,-110.9343383,2316.4939,1,5,0.0289,0.031,0.0631,-0.0175,0.0197,-0.0235,-28,999.9
2194,151172.2,45.83487561,-110.9343379,2316.4884,1,5,0.0288,0.0308,0.0627,-0.0174,0.0196,-0.0234,-27.8,999.9
2194,151172.4,45.83487571,-110.9343375,2316.4735,1,5,0.0286,0.0306,0.0623,-0.0173,0.0194,-0.0232,-27.6,999.9
2194,151172.6,45.83487582,-110.934337,2316.4655,1,5,0.0284,0.0304,0.0619,-0.0172,0.0193,-0.0231,-27.4,999.9
2194,151172.8,45.83487592,-110.9343366,2316.4593,1,5,0.0282,0.0302,0.0615,-0.0171,0.0192,-0.0229,-27.2,999.9
2194,151173,45.83487598,-110.9343363,2316.4573,1,5,0.028,0.03,0.061,-0.017,0.0191,-0.0228,-27,999.9
2194,151173.2,45.834876,-110.9343361,2316.4539,1,5,0.0278,0.0298,0.0606,-0.0169,0.0189,-0.0226,-26.8,999.9
2194,151173.4,45.83487605,-110.9343359,2316.45,1,5,0.0276,0.0296,0.0602,-0.0168,0.0188,-0.0225,-26.6,999.9
2194,151173.6,45.83487604,-110.9343358,2316.4494,1,5,0.0275,0.0294,0.0598,-0.0166,0.0187,-0.0223,-26.4,999.9
2194,151173.8,45.83487597,-110.9343356,2316.4513,1,5,0.0273,0.0292,0.0594,-0.0165,0.0186,-0.0222,-26.2,999.9
2194,151174,45.83487587,-110.9343355,2316.4586,1,5,0.0271,0.029,0.059,-0.0164,0.0184,-0.022,-26,999.9
2194,151174.2,45.83487577,-110.9343353,2316.47,1,5,0.0269,0.0288,0.0586,-0.0163,0.0183,-0.0219,-25.8,999.9
2194,151174.4,45.83487566,-110.9343353,2316.4691,1,5,0.0267,0.0286,0.0582,-0.0162,0.0182,-0.0217,-25.6,999.9
2194,151174.6,45.83487553,-110.9343353,2316.4768,1,5,0.0265,0.0284,0.0578,-0.0161,0.0181,-0.0216,-25.4,999.9
2194,151174.8,45.8348754,-110.9343353,2316.4748,1,5,0.0263,0.0282,0.0574,-0.016,0.0179,-0.0214,-25.2,999.9
2194,151175,45.83487527,-110.9343353,2316.4791,1,5,0.0262,0.028,0.057,-0.0158,0.0178,-0.0213,-25,999.9
2194,151175.2,45.83487515,-110.9343354,2316.4849,1,5,0.026,0.0278,0.0566,-0.0157,0.0177,-0.0211,-24.8,999.9
2194,151175.4,45.83487504,-110.9343355,2316.4857,1,5,0.0258,0.0276,0.0562,-0.0156,0.0176,-0.021,-24.6,999.9
2194,151175.6,45.83487495,-110.9343357,2316.4882,1,5,0.0256,0.0274,0.0558,-0.0155,0.0174,-0.0208,-24.4,999.9
2194,151175.8,45.83487482,-110.9343359,2316.4909,1,5,0.0254,0.0272,0.0554,-0.0154,0.0173,-0.0207,-24.2,999.9
2194,151176,45.83487461,-110.9343361,2316.4794,1,5,0.0252,0.027,0.055,-0.0153,0.0172,-0.0205,-24,999.9
2194,151176.2,45.83487435,-110.934336,2316.4704,1,5,0.025,0.0268,0.0546,-0.0152,0.017,-0.0204,-23.8,999.9
2194,151176.4,45.83487413,-110.9343357,2316.4601,1,5,0.0249,0.0266,0.0542,-0.015,0.0169,-0.0202,-23.6,999.9
2194,151176.6,45.83487405,-110.9343354,2316.4475,1,5,0.0247,0.0264,0.0538,-0.0149,0.0168,-0.0201,-23.4,999.9
2194,151176.8,45.8348741,-110.9343353,2316.4446,1,5,0.0245,0.0262,0.0534,-0.0148,0.0167,-0.0199,-23.2,999.9
2194,151177,45.83487421,-110.9343354,2316.4463,1,5,0.0243,0.026,0.053,-0.0147,0.0165,-0.0198,-23,999.9
2194,151177.2,45.83487429,-110.9343354,2316.4485,1,5,0.0241,0.0258,0.0526,-0.0146,0.0164,-0.0196,-22.8,999.9
2194,151177.4,45.83487438,-110.9343354,2316.4544,1,5,0.0239,0.0256,0.0522,-0.0145,0.0163,-0.0195,-22.6,999.9
2194,151177.6,45.83487454,-110.9343353,2316.4664,1,5,0.0237,0.0254,0.0518,-0.0144,0.0162,-0.0193,-22.4,999.9
2194,151177.8,45.83487476,-110.9343354,2316.4746,1,5,0.0235,0.0252,0.0513,-0.0142,0.016,-0.0192,-22.2,999.9
2194,151178,45.83487493,-110.9343356,2316.4874,1,5,0.0234,0.025,0.0509,-0.0141,0.0159,-0.019,-22,999.9
2194,151178.2,45.83487501,-110.9343359,2316.49,1,5,0.0232,0.0248,0.0505,-0.014,0.0158,-0.0189,-21.8,999.9
2194,151178.4,45.83487493,-110.9343363,2316.4847,1,5,0.023,0.0246,0.0501,-0.0139,0.0156,-0.0187,-21.6,999.9
2194,151178.6,45.83487471,-110.9343367,2316.48,1,5,0.0228,0.0244,0.0497,-0.0138,0.0155,-0.0185,-21.4,999.9
2194,151178.8,45.83487433,-110.9343373,2316.4723,1,5,0.0226,0.0242,0.0493,-0.0137,0.0154,-0.0184,-21.2,999.9
2194,151179,45.83487366,-110.9343386,2316.5023,1,5,0.0224,0.024,0.0489,-0.0135,0.0153,-0.0182,-21,999.9
2194,151179.2,45.83487248,-110.9343409,2316.5856,1,5,0.0222,0.0238,0.0485,-0.0134,0.0151,-0.0181,-20.8,999.9
2194,151179.4,45.83487066,-110.9343444,2316.7364,1,5,0.0221,0.0236,0.0481,-0.0133,0.015,-0.0179,-20.6,999.9
2194,151179.6,45.83486815,-110.9343491,2316.9393,1,5,0.0219,0.0234,0.0477,-0.0132,0.0149,-0.0178,-20.4,999.9
2194,151179.8,45.83486489,-110.9343549,2317.216,1,5,0.0217,0.0232,0.0473,-0.0131,0.0147,-0.0176,-20.2,999.9
2194,151180,45.83486106,-110.9343618,2317.5483,1,5,0.0215,0.0229,0.0469,-0.013,0.0146,-0.0175,-20,999.9
2194,151180.2,45.834857,-110.934369,2317.903,1,5,0.0213,0.0227,0.0465,-0.0128,0.0145,-0.0173,-19.8,999.9
2194,151180.4,45.83485301,-110.9343761,2318.2523,1,5,0.0211,0.0225,0.0461,-0.0127,0.0143,-0.0172,-19.6,999.9
2194,151180.6,45.8348491,-110.9343831,2318.602,1,5,0.0209,0.0223,0.0456,-0.0126,0.0142,-0.017,-19.4,999.9
2194,151180.8,45.8348454,-110.9343898,2318.947,1,5,0.0207,0.0221,0.0452,-0.0125,0.0141,-0.0169,-19.2,999.9
2194,151181,45.8348418,-110.9343964,2319.2891,1,5,0.0206,0.0219,0.0448,-0.0124,0.014,-0.0167,-19,999.9
2194,151181.2,45.83483835,-110.9344027,2319.6372,1,5,0.0204,0.0217,0.0444,-0.0123,0.0138,-0.0166,-18.8,999.9
2194,151181.4,45.8348351,-110.9344088,2319.979,1,5,0.0202,0.0215,0.044,-0.0121,0.0137,-0.0164,-18.6,999.9
2194,151181.6,45.83483194,-110.9344149,2320.3239,1,5,0.02,0.0213,0.0436,-0.012,0.0136,-0.0162,-18.4,999.9
2194,151181.8,45.83482878,-110.9344209,2320.6732,1,5,0.0198,0.0211,0.0432,-0.0119,0.0134,-0.0161,-18.2,999.9
2194,151182,45.83482557,-110.934427,2321.0199,1,5,0.0196,0.0209,0.0428,-0.0118,0.0133,-0.0159,-18,999.9
2194,151182.2,45.83482236,-110.934433,2321.3661,1,5,0.0194,0.0207,0.0424,-0.0117,0.0132,-0.0158,-17.8,999.9
2194,151182.4,45.8348192,-110.934439,2321.7076,1,5,0.0192,0.0205,0.042,-0.0116,0.013,-0.0156,-17.6,999.9
2194,151182.6,45.83481607,-110.9344449,2322.0476,1,5,0.0191,0.0203,0.0416,-0.0114,0.0129,-0.0155,-17.4,999.9
2194,151182.8,45.83481288,-110.9344509,2322.396,1,5,0.0189,0.0201,0.0412,-0.0113,0.0128,-0.0153,-17.2,999.9
2194,151183,45.83480971,-110.934457,2322.7512,1,5,0.0187,0.0199,0.0407,-0.0112,0.0126,-0.0152,-17,999.9
2194,151183.2,45.8348065,-110.9344629,2323.1065,1,5,0.0185,0.0197,0.0403,-0.0111,0.0125,-0.015,-16.8,999.9
2194,151183.4,45.8348033,-110.9344689,2323.449,1,5,0.0183,0.0195,0.0399,-0.011,0.0124,-0.0149,-16.6,999.9
2194,151183.6,45.83480003,-110.9344749,2323.79,1,5,0.0181,0.0193,0.0395,-0.0108,0.0123,-0.0147,-16.4,999.9
2194,151183.8,45.83479681,-110.934481,2324.1354,1,5,0.0179,0.0191,0.0391,-0.0107,0.0121,-0.0145,-16.2,999.9
2194,151184,45.83479364,-110.9344872,2324.479,1,5,0.0177,0.0189,0.0387,-0.0106,0.012,-0.0144,-16,999.9
2194,151184.2,45.83479047,-110.9344935,2324.8185,1,5,0.0176,0.0187,0.0383,-0.0105,0.0119,-0.0142,-15.8,999.9
2194,151184.4,45.83478724,-110.9344997,2325.1502,1,5,0.0174,0.0185,0.0379,-0.0104,0.0117,-0.0141,-15.6,999.9
2194,151184.6,45.83478395,-110.9345058,2325.4993,1,5,0.0172,0.0182,0.0375,-0.0102,0.0116,-0.0139,-15.4,999.9
2194,151184.8,45.83478064,-110.934512,2325.8542,1,5,0.017,0.018,0.0371,-0.0101,0.0115,-0.0138,-15.2,999.9
2194,151185,45.83477727,-110.9345182,2326.2016,1,5,0.0168,0.0178,0.0367,-0.01,0.0113,-0.0136,-15,999.9
2194,151185.2,45.83477383,-110.9345245,2326.559,1,5,0.0166,0.0176,0.0363,-0.0099,0.0112,-0.0135,-14.8,999.9
2194,151185.4,45.83477036,-110.9345308,2326.9009,1,5,0.0164,0.0174,0.0358,-0.0098,0.0111,-0.0133,-14.6,999.9
2194,151185.6,45.8347669,-110.934537,2327.2517,1,5,0.0163,0.0172,0.0354,-0.0097,0.0109,-0.0131,-14.4,999.9
2194,151185.8,45.83476342,-110.9345433,2327.602,1,5,0.0161,0.017,0.035,-0.0095,0.0108,-0.013,-14.2,999.9
2194,151186,45.83476,-110.9345496,2327.9434,1,5,0.0159,0.0168,0.0346,-0.0094,0.0107,-0.0128,-14,999.9
2194,151186.2,45.83475654,-110.9345559,2328.2932,1,5,0.0157,0.0166,0.0342,-0.0093,0.0105,-0.0127,-13.8,999.9
2194,151186.4,45.8347532,-110.9345622,2328.6334,1,5,0.0155,0.0164,0.0338,-0.0092,0.0104,-0.0125,-13.6,999.9
2194,151186.6,45.8347498,-110.9345684,2328.9825,1,5,0.0153,0.0162,0.0334,-0.0091,0.0103,-0.0124,-13.4,999.9
2194,151186.8,45.83474641,-110.9345746,2329.3472,1,5,0.0151,0.016,0.033,-0.0089,0.0101,-0.0122,-13.2,999.9
2194,151187,45.83474301,-110.9345808,2329.6907,1,5,0.015,0.0158,0.0326,-0.0088,0.01,-0.0121,-13,999.9
2194,151187.2,45.83473959,-110.9345869,2330.0309,1,5,0.0148,0.0156,0.0322,-0.0087,0.0099,-0.0119,-12.8,999.9
2194,151187.4,45.83473614,-110.9345931,2330.3709,1,5,0.0146,0.0154,0.0318,-0.0086,0.0097,-0.0117,-12.6,999.9
2194,151187.6,45.83473258,-110.9345991,2330.7194,1,5,0.0144,0.0152,0.0314,-0.0084,0.0096,-0.0116,-12.4,999.9
2194,151187.8,45.83472902,-110.9346052,2331.0572,1,5,0.0142,0.015,0.031,-0.0083,0.0095,-0.0114,-12.2,999.9
2194,151188,45.83472546,-110.9346113,2331.3971,1,5,0.014,0.0148,0.0306,-0.0082,0.0093,-0.0113,-12,999.9
2194,151188.2,45.83472195,-110.9346173,2331.7411,1,5,0.0139,0.0146,0.0302,-0.0081,0.0092,-0.0111,-11.8,999.9
2194,151188.4,45.83471848,-110.9346234,2332.0797,1,5,0.0137,0.0144,0.0298,-0.008,0.0091,-0.011,-11.6,999.9
2194,151188.6,45.83471511,-110.9346294,2332.4186,1,5,0.0135,0.0142,0.0294,-0.0078,0.0089,-0.0108,-11.4,999.9
2194,151188.8,45.83471172,-110.9346353,2332.7657,1,5,0.0133,0.014,0.029,-0.0077,0.0088,-0.0107,-11.2,999.9
2194,151189,45.8347084,-110.9346413,2333.105,1,5,0.0131,0.0138,0.0286,-0.0076,0.0087,-0.0105,-11,999.9
2194,151189.2,45.83470505,-110.9346474,2333.4408,1,5,0.0129,0.0136,0.0282,-0.0075,0.0085,-0.0103,-10.8,999.9
2194,151189.4,45.83470169,-110.9346536,2333.7728,1,5,0.0128,0.0134,0.0278,-0.0074,0.0084,-0.0102,-10.6,999.9
2194,151189.6,45.83469835,-110.9346597,2334.1098,1,5,0.0126,0.0132,0.0274,-0.0072,0.0083,-0.01,-10.4,999.9
2194,151189.8,45.83469499,-110.9346661,2334.4499,1,5,0.0124,0.013,0.027,-0.0071,0.0081,-0.0099,-10.2,999.9
2194,151190,45.83469173,-110.9346725,2334.7897,1,5,0.0122,0.0128,0.0266,-0.007,0.008,-0.0097,-10,999.9
2194,151190.2,45.83468839,-110.9346789,2335.1314,1,5,0.012,0.0126,0.0262,-0.0069,0.0078,-0.0096,-9.8,999.9
2194,151190.4,45.83468509,-110.9346853,2335.4603,1,5,0.0119,0.0124,0.0258,-0.0068,0.0077,-0.0094,-9.6,999.9
2194,151190.6,45.83468181,-110.9346917,2335.7944,1,5,0.0117,0.0122,0.0254,-0.0066,0.0076,-0.0093,-9.4,999.9
2194,151190.8,45.83467857,-110.9346983,2336.1324,1,5,0.0115,0.012,0.025,-0.0065,0.0074,-0.0091,-9.2,999.9
2194,151191,45.83467529,-110.9347049,2336.4789,1,5,0.0113,0.0118,0.0246,-0.0064,0.0073,-0.009,-9,999.9
2194,151191.2,45.834672,-110.9347114,2336.822,1,5,0.0112,0.0116,0.0242,-0.0063,0.0072,-0.0088,-8.8,999.9
2194,151191.4,45.83466872,-110.9347179,2337.1539,1,5,0.011,0.0114,0.0238,-0.0061,0.007,-0.0087,-8.6,999.9
2194,151191.6,45.83466538,-110.9347243,2337.4984,1,5,0.0108,0.0112,0.0234,-0.006,0.0069,-0.0085,-8.4,999.9
2194,151191.8,45.834662,-110.9347306,2337.8469,1,5,0.0107,0.011,0.0231,-0.0059,0.0068,-0.0083,-8.2,999.9
2194,151192,45.83465856,-110.9347369,2338.1917,1,5,0.0105,0.0108,0.0227,-0.0058,0.0066,-0.0082,-8,999.9
2194,151192.2,45.83465516,-110.9347432,2338.5375,1,5,0.0103,0.0106,0.0223,-0.0057,0.0065,-0.008,-7.8,999.9
2194,151192.4,45.83465176,-110.9347495,2338.8618,1,5,0.0101,0.0104,0.0219,-0.0055,0.0064,-0.0079,-7.6,999.9
2194,151192.6,45.83464835,-110.9347558,2339.2093,1,5,0.01,0.0102,0.0215,-0.0054,0.0062,-0.0077,-7.4,999.9
2194,151192.8,45.83464501,-110.934762,2339.5512,1,5,0.0098,0.01,0.0212,-0.0053,0.0061,-0.0076,-7.2,999.9
2194,151193,45.83464159,-110.9347682,2339.8972,1,5,0.0096,0.0098,0.0208,-0.0052,0.006,-0.0074,-7,999.9
2194,151193.2,45.83463827,-110.9347743,2340.2354,1,5,0.0095,0.0096,0.0204,-0.0051,0.0059,-0.0073,-6.8,999.9
2194,151193.4,45.83463497,-110.9347806,2340.5651,1,5,0.0093,0.0095,0.0201,-0.0049,0.0057,-0.0072,-6.6,999.9
2194,151193.6,45.83463158,-110.9347866,2340.9119,1,5,0.0092,0.0093,0.0197,-0.0048,0.0056,-0.007,-6.4,999.9
2194,151193.8,45.83462821,-110.9347928,2341.25,1,5,0.009,0.0091,0.0194,-0.0047,0.0055,-0.0069,-6.2,999.9
2194,151194,45.83462477,-110.9347989,2341.595,1,5,0.0089,0.0089,0.019,-0.0046,0.0053,-0.0067,-6,999.9
2194,151194.2,45.83462127,-110.9348051,2341.9393,1,5,0.0087,0.0087,0.0187,-0.0045,0.0052,-0.0066,-5.8,999.9
2194,151194.4,45.83461782,-110.9348114,2342.2732,1,5,0.0086,0.0086,0.0183,-0.0044,0.0051,-0.0064,-5.6,999.9
2194,151194.6,45.83461439,-110.9348177,2342.6175,1,5,0.0084,0.0084,0.018,-0.0042,0.005,-0.0063,-5.4,999.9
2194,151194.8,45.83461098,-110.934824,2342.955,1,5,0.0083,0.0082,0.0176,-0.0041,0.0048,-0.0062,-5.2,999.9
2194,151195,45.83460756,-110.9348304,2343.2907,1,5,0.0081,0.008,0.0173,-0.004,0.0047,-0.006,-5,999.9
2194,151195.2,45.83460418,-110.9348366,2343.6371,1,5,0.008,0.0079,0.017,-0.0039,0.0046,-0.0059,-4.8,999.9
2194,151195.4,45.83460083,-110.934843,2343.9834,1,5,0.0078,0.0077,0.0167,-0.0038,0.0045,-0.0058,-4.6,999.9
2194,151195.6,45.8345974,-110.9348491,2344.3382,1,5,0.0077,0.0076,0.0164,-0.0037,0.0043,-0.0056,-4.4,999.9
2194,151195.8,45.83459399,-110.9348552,2344.686,1,5,0.0076,0.0074,0.0161,-0.0036,0.0042,-0.0055,-4.2,999.9
2194,151196,45.83459052,-110.9348614,2345.0277,1,5,0.0075,0.0073,0.0158,-0.0035,0.0041,-0.0054,-4,999.9
2194,151196.2,45.83458701,-110.9348678,2345.3525,1,5,0.0073,0.0071,0.0155,-0.0034,0.004,-0.0053,-3.8,999.9
2194,151196.4,45.83458356,-110.9348742,2345.6799,1,5,0.0072,0.007,0.0152,-0.0033,0.0039,-0.0051,-3.6,999.9
2194,151196.6,45.83458006,-110.9348806,2346.0186,1,5,0.0071,0.0068,0.015,-0.0032,0.0038,-0.005,-3.4,999.9
2194,151196.8,45.83457662,-110.934887,2346.3604,1,5,0.007,0.0067,0.0147,-0.0031,0.0037,-0.0049,-3.2,999.9
2194,151197,45.83457321,-110.9348934,2346.7032,1,5,0.0069,0.0066,0.0144,-0.003,0.0036,-0.0048,-3,999.9
2194,151197.2,45.83456977,-110.9348997,2347.0564,1,5,0.0068,0.0064,0.0142,-0.0029,0.0035,-0.0047,-2.8,999.9
2194,151197.4,45.83456636,-110.934906,2347.3891,1,5,0.0067,0.0063,0.014,-0.0028,0.0034,-0.0046,-2.6,999.9
2194,151197.6,45.834563,-110.9349121,2347.7359,1,5,0.0066,0.0062,0.0138,-0.0027,0.0033,-0.0045,-2.4,999.9
2194,151197.8,45.83455961,-110.9349183,2348.0685,1,5,0.0065,0.0061,0.0136,-0.0026,0.0032,-0.0044,-2.2,999.9
2194,151198,45.83455617,-110.9349245,2348.4146,1,5,0.0065,0.006,0.0134,-0.0025,0.0031,-0.0043,-2,999.9
2194,151198.2,45.83455272,-110.9349307,2348.7585,1,5,0.0064,0.0059,0.0132,-0.0025,0.0031,-0.0043,-1.8,999.9
2194,151198.4,45.83454935,-110.934937,2349.0862,1,5,0.0063,0.0058,0.0131,-0.0024,0.003,-0.0042,-1.6,999.9
2194,151198.6,45.83454592,-110.9349432,2349.4195,1,5,0.0063,0.0058,0.0129,-0.0023,0.0029,-0.0041,-1.4,999.9
2194,151198.8,45.83454246,-110.9349494,2349.761,1,5,0.0062,0.0057,0.0128,-0.0023,0.0029,-0.0041,-1.2,999.9
2194,151199,45.83453907,-110.9349555,2350.101,1,5,0.0062,0.0057,0.0127,-0.0022,0.0028,-0.004,-1,999.9
2194,151199.2,45.83453568,-110.9349618,2350.4451,1,5,0.0061,0.0056,0.0127,-0.0022,0.0028,-0.004,-0.8,999.9
2194,151199.4,45.83453234,-110.9349681,2350.779,1,5,0.0061,0.0056,0.0126,-0.0022,0.0028,-0.004,-0.6,999.9
2194,151199.6,45.83452894,-110.9349742,2351.1154,1,5,0.0061,0.0056,0.0126,-0.0022,0.0028,-0.004,-0.4,999.9
2194,151199.8,45.83452558,-110.9349803,2351.4559,1,5,0.0062,0.0056,0.0129,-0.0022,0.0029,-0.0041,-0.2,999.9
2194,151200,45.83452223,-110.9349866,2351.8,1,5,0.0063,0.0057,0.0132,-0.0022,0.0029,-0.0042,0,999.9
2194,151200.2,45.83451908,-110.9349933,2352.1681,1,5,0.0306,0.033,0.0663,-0.0188,0.021,-0.0249,-29.8,999.9
2194,151200.4,45.8345158,-110.9349995,2352.5105,1,5,0.0305,0.0328,0.0659,-0.0187,0.0209,-0.0248,-29.6,999.9
2194,151200.6,45.83451248,-110.9350056,2352.8648,1,5,0.0303,0.0326,0.0655,-0.0185,0.0208,-0.0246,-29.4,999.9
2194,151200.8,45.8345092,-110.9350117,2353.2094,1,5,0.0301,0.0324,0.0651,-0.0184,0.0206,-0.0245,-29.2,999.9
2194,151201,45.83450596,-110.935018,2353.5514,1,5,0.0299,0.0322,0.0647,-0.0183,0.0205,-0.0243,-29,999.9
2194,151201.2,45.83450269,-110.9350243,2353.9,1,5,0.0297,0.032,0.0643,-0.0182,0.0204,-0.0242,-28.8,999.9
2194,151201.4,45.83449943,-110.9350307,2354.2273,1,5,0.0295,0.0318,0.0639,-0.0181,0.0203,-0.024,-28.6,999.9
2194,151201.6,45.83449615,-110.935037,2354.5804,1,5,0.0293,0.0316,0.0635,-0.018,0.0201,-0.0239,-28.4,999.9
2194,151201.8,45.83449282,-110.9350433,2354.9174,1,5,0.0292,0.0314,0.0631,-0.0179,0.02,-0.0237,-28.2,999.9
2194,151202,45.83448941,-110.9350496,2355.2546,1,5,0.029,0.0312,0.0627,-0.0177,0.0199,-0.0236,-28,999.9
2194,151202.2,45.83448603,-110.9350559,2355.5992,1,5,0.0288,0.031,0.0623,-0.0176,0.0198,-0.0234,-27.8,999.9
2194,151202.4,45.83448276,-110.9350623,2355.9439,1,5,0.0286,0.0308,0.0619,-0.0175,0.0196,-0.0233,-27.6,999.9
2194,151202.6,45.83447945,-110.9350685,2356.296,1,5,0.0284,0.0306,0.0615,-0.0174,0.0195,-0.0231,-27.4,999.9
2194,151202.8,45.83447616,-110.9350747,2356.6411,1,5,0.0282,0.0303,0.0611,-0.0173,0.0194,-0.023,-27.2,999.9
2194,151203,45.83447289,-110.9350811,2356.9751,1,5,0.028,0.0301,0.0607,-0.0172,0.0193,-0.0228,-27,999.9
2194,151203.2,45.8344696,-110.9350874,2357.3165,1,5,0.0279,0.0299,0.0603,-0.0171,0.0191,-0.0227,-26.8,999.9
2194,151203.4,45.83446631,-110.9350937,2357.6554,1,5,0.0277,0.0297,0.0599,-0.0169,0.019,-0.0225,-26.6,999.9
2194,151203.6,45.834463,-110.9351,2357.9999,1,5,0.0275,0.0295,0.0595,-0.0168,0.0189,-0.0224,-26.4,999.9
2194,151203.8,45.8344597,-110.9351064,2358.3436,1,5,0.0273,0.0293,0.0591,-0.0167,0.0187,-0.0222,-26.2,999.9
2194,151204,45.83445635,-110.9351127,2358.6851,1,5,0.0271,0.0291,0.0587,-0.0166,0.0186,-0.0221,-26,999.9
2194,151204.2,45.83445299,-110.9351189,2359.0343,1,5,0.0269,0.0289,0.0583,-0.0165,0.0185,-0.0219,-25.8,999.9
2194,151204.4,45.83444965,-110.935125,2359.3747,1,5,0.0267,0.0287,0.0579,-0.0164,0.0184,-0.0218,-25.6,999.9
2194,151204.6,45.83444628,-110.9351312,2359.7242,1,5,0.0266,0.0285,0.0575,-0.0163,0.0182,-0.0216,-25.4,999.9
2194,151204.8,45.8344429,-110.9351374,2360.0701,1,5,0.0264,0.0283,0.0571,-0.0161,0.0181,-0.0215,-25.2,999.9
2194,151205,45.83443952,-110.9351437,2360.4125,1,5,0.0262,0.0281,0.0567,-0.016,0.018,-0.0213,-25,999.9
2194,151205.2,45.83443613,-110.9351499,2360.76,1,5,0.026,0.0279,0.0563,-0.0159,0.0179,-0.0212,-24.8,999.9
2194,151205.4,45.83443276,-110.9351561,2361.0907,1,5,0.0258,0.0277,0.0559,-0.0158,0.0177,-0.021,-24.6,999.9
2194,151205.6,45.8344294,-110.9351622,2361.4295,1,5,0.0256,0.0275,0.0555,-0.0157,0.0176,-0.0209,-24.4,999.9
2194,151205.8,45.83442593,-110.9351683,2361.7743,1,5,0.0254,0.0273,0.0551,-0.0156,0.0175,-0.0207,-24.2,999.9
2194,151206,45.83442242,-110.9351746,2362.122,1,5,0.0253,0.0271,0.0547,-0.0154,0.0173,-0.0206,-24,999.9
2194,151206.2,45.83441893,-110.9351808,2362.4625,1,5,0.0251,0.0269,0.0543,-0.0153,0.0172,-0.0204,-23.8,999.9
2194,151206.4,45.83441547,-110.935187,2362.8116,1,5,0.0249,0.0267,0.0539,-0.0152,0.0171,-0.0203,-23.6,999.9
2194,151206.6,45.83441208,-110.9351933,2363.158,1,5,0.0247,0.0265,0.0535,-0.0151,0.017,-0.0201,-23.4,999.9
2194,151206.8,45.83440867,-110.9351997,2363.5061,1,5,0.0245,0.0263,0.0531,-0.015,0.0168,-0.02,-23.2,999.9
2194,151207,45.83440523,-110.9352062,2363.8443,1,5,0.0243,0.0261,0.0527,-0.0149,0.0167,-0.0198,-23,999.9
2194,151207.2,45.83440176,-110.9352126,2364.1957,1,5,0.0241,0.0259,0.0523,-0.0148,0.0166,-0.0197,-22.8,999.9
2194,151207.4,45.83439839,-110.935219,2364.5303,1,5,0.0239,0.0257,0.0519,-0.0146,0.0164,-0.0195,-22.6,999.9
2194,151207.6,45.83439501,-110.9352253,2364.8784,1,5,0.0238,0.0255,0.0515,-0.0145,0.0163,-0.0194,-22.4,999.9
2194,151207.8,45.83439169,-110.9352316,2365.2184,1,5,0.0236,0.0253,0.051,-0.0144,0.0162,-0.0192,-22.2,999.9
2194,151208,45.83438839,-110.9352378,2365.5591,1,5,0.0234,0.0251,0.0506,-0.0143,0.0161,-0.0191,-22,999.9
2194,151208.2,45.83438505,-110.9352441,2365.8969,1,5,0.0232,0.0249,0.0502,-0.0142,0.0159,-0.0189,-21.8,999.9
2194,151208.4,45.8343817,-110.9352505,2366.2382,1,5,0.023,0.0247,0.0498,-0.014,0.0158,-0.0187,-21.6,999.9
2194,151208.6,45.83437837,-110.9352568,2366.5863,1,5,0.0228,0.0245,0.0494,-0.0139,0.0157,-0.0186,-21.4,999.9
2194,151208.8,45.83437509,-110.9352631,2366.9249,1,5,0.0226,0.0243,0.049,-0.0138,0.0155,-0.0184,-21.2,999.9
2194,151209,45.83437174,-110.9352694,2367.2685,1,5,0.0225,0.0241,0.0486,-0.0137,0.0154,-0.0183,-21,999.9
2194,151209.2,45.83436845,-110.9352755,2367.6062,1,5,0.0223,0.0239,0.0482,-0.0136,0.0153,-0.0181,-20.8,999.9
2194,151209.4,45.8343652,-110.9352819,2367.9261,1,5,0.0221,0.0237,0.0478,-0.0135,0.0151,-0.018,-20.6,999.9
2194,151209.6,45.83436183,-110.9352882,2368.2722,1,5,0.0219,0.0235,0.0474,-0.0133,0.015,-0.0178,-20.4,999.9
2194,151209.8,45.83435833,-110.9352945,2368.6142,1,5,0.0217,0.0233,0.047,-0.0132,0.0149,-0.0177,-20.2,999.9
2194,151210,45.83435484,-110.9353007,2368.9591,1,5,0.0215,0.023,0.0466,-0.0131,0.0147,-0.0175,-20,999.9
2194,151210.2,45.83435136,-110.9353069,2369.2996,1,5,0.0213,0.0228,0.0462,-0.013,0.0146,-0.0174,-19.8,999.9
2194,151210.4,45.83434797,-110.935313,2369.6334,1,5,0.0211,0.0226,0.0458,-0.0129,0.0145,-0.0172,-19.6,999.9
2194,151210.6,45.83434459,-110.9353192,2369.9865,1,5,0.021,0.0224,0.0454,-0.0128,0.0144,-0.0171,-19.4,999.9
2194,151210.8,45.83434122,-110.9353253,2370.3321,1,5,0.0208,0.0222,0.045,-0.0126,0.0142,-0.0169,-19.2,999.9
